-70.0	19.0	11.0
-68.0	24.0	14.0
-103.0	64.0	37.0
-82.0	61.0	35.0
-78.0	61.0	35.0
-74.0	60.0	35.0
-70.0	60.0	35.0
-69.0	61.0	35.0
-65.0	61.0	35.0
-62.0	61.0	35.0
-59.0	61.0	35.0
-56.0	60.0	35.0
-54.0	60.0	35.0
-51.0	60.0	35.0
-49.0	60.0	35.0
-46.0	60.0	34.0
-44.0	59.0	34.0
-41.0	59.0	34.0
-39.0	59.0	34.0
-37.0	59.0	34.0
-35.0	59.0	34.0
-71.0	18.0	11.0
-69.0	24.0	14.0
-98.0	62.0	36.0
-84.0	61.0	35.0
-80.0	61.0	35.0
-76.0	60.0	35.0
-72.0	60.0	35.0
-70.0	61.0	35.0
-67.0	61.0	35.0
-64.0	61.0	35.0
-61.0	61.0	35.0
-58.0	60.0	35.0
-55.0	60.0	35.0
-53.0	60.0	35.0
-50.0	60.0	34.0
-47.0	60.0	34.0
-45.0	59.0	34.0
-43.0	59.0	34.0
-41.0	59.0	34.0
-39.0	59.0	34.0
-36.0	59.0	34.0
-34.0	59.0	34.0
-71.0	20.0	10.0
-97.0	64.0	33.0
-83.0	63.0	32.0
-79.0	63.0	32.0
-75.0	63.0	32.0
-71.0	62.0	32.0
-70.0	64.0	32.0
-67.0	63.0	32.0
-63.0	63.0	32.0
-60.0	63.0	32.0
-57.0	63.0	32.0
-55.0	62.0	32.0
-52.0	62.0	32.0
-49.0	62.0	32.0
-47.0	62.0	32.0
-45.0	62.0	31.0
-42.0	61.0	31.0
-40.0	61.0	31.0
-38.0	61.0	31.0
-36.0	61.0	31.0
-34.0	61.0	31.0
-70.0	20.0	10.0
-70.0	24.0	12.0
-68.0	25.0	13.0
-96.0	64.0	33.0
-82.0	63.0	32.0
-78.0	63.0	32.0
-75.0	63.0	32.0
-71.0	63.0	32.0
-69.0	63.0	32.0
-66.0	63.0	32.0
-63.0	63.0	32.0
-60.0	63.0	32.0
-57.0	63.0	32.0
-54.0	62.0	32.0
-51.0	62.0	32.0
-49.0	62.0	32.0
-46.0	62.0	32.0
-44.0	61.0	31.0
-42.0	61.0	31.0
-39.0	61.0	31.0
-37.0	61.0	31.0
-35.0	61.0	31.0
-71.0	19.0	9.0
-69.0	23.0	10.0
-69.0	25.0	11.0
-96.0	64.0	28.0
-82.0	63.0	28.0
-78.0	63.0	28.0
-74.0	62.0	28.0
-71.0	62.0	28.0
-69.0	63.0	28.0
-66.0	63.0	28.0
-62.0	63.0	28.0
-60.0	62.0	28.0
-57.0	62.0	28.0
-54.0	62.0	28.0
-51.0	62.0	28.0
-49.0	62.0	27.0
-46.0	61.0	27.0
-44.0	61.0	27.0
-42.0	61.0	27.0
-40.0	61.0	27.0
-38.0	61.0	27.0
-36.0	61.0	27.0
-68.0	18.0	8.0
-70.0	25.0	11.0
-97.0	64.0	28.0
-84.0	63.0	28.0
-79.0	63.0	28.0
-76.0	62.0	28.0
-72.0	62.0	28.0
-70.0	63.0	28.0
-67.0	63.0	28.0
-64.0	63.0	28.0
-60.0	62.0	28.0
-58.0	62.0	28.0
-55.0	62.0	28.0
-52.0	62.0	28.0
-49.0	62.0	27.0
-47.0	62.0	27.0
-45.0	61.0	27.0
-43.0	61.0	27.0
-40.0	61.0	27.0
-38.0	61.0	27.0
-36.0	61.0	27.0
-70.0	19.0	7.0
-99.0	63.0	24.0
-85.0	63.0	24.0
-80.0	62.0	24.0
-76.0	62.0	24.0
-73.0	62.0	24.0
-71.0	63.0	24.0
-68.0	63.0	24.0
-64.0	63.0	24.0
-61.0	62.0	24.0
-58.0	62.0	24.0
-55.0	62.0	24.0
-53.0	62.0	24.0
-50.0	61.0	24.0
-48.0	61.0	23.0
-45.0	61.0	23.0
-43.0	61.0	23.0
-41.0	61.0	23.0
-39.0	61.0	23.0
-37.0	60.0	23.0
-35.0	60.0	23.0
-71.0	19.0	7.0
-82.0	63.0	24.0
-78.0	62.0	24.0
-74.0	62.0	24.0
-70.0	62.0	24.0
