-193.0	87.0	65.0
-193.0	92.0	68.0
-189.0	129.0	96.0
-193.0	90.0	57.0
-189.0	133.0	84.0
-189.0	139.0	88.0
-188.0	146.0	92.0
-183.0	148.0	94.0
-173.0	147.0	93.0
-164.0	146.0	93.0
-156.0	146.0	92.0
-148.0	145.0	92.0
-141.0	144.0	91.0
-194.0	91.0	49.0
-193.0	96.0	51.0
-189.0	135.0	72.0
-189.0	141.0	75.0
-188.0	147.0	78.0
-183.0	150.0	80.0
-171.0	147.0	78.0
-163.0	147.0	78.0
-156.0	147.0	78.0
-147.0	146.0	78.0
-139.0	144.0	77.0
-193.0	95.0	41.0
-190.0	134.0	59.0
-188.0	139.0	61.0
-188.0	146.0	64.0
-182.0	149.0	65.0
-172.0	147.0	64.0
-164.0	147.0	64.0
-155.0	146.0	64.0
-147.0	145.0	63.0
-140.0	145.0	63.0
-189.0	140.0	49.0
-187.0	145.0	50.0
-182.0	149.0	52.0
-173.0	148.0	51.0
-164.0	147.0	51.0
-155.0	146.0	51.0
-147.0	145.0	50.0
-139.0	143.0	50.0
-143.0	143.0	37.0
-137.0	144.0	37.0
