9.0	237.0	82.0
14.0	235.0	82.0
19.0	235.0	82.0
24.0	235.0	82.0
29.0	235.0	82.0
33.0	222.0	77.0
39.0	232.0	81.0
45.0	233.0	81.0
51.0	234.0	81.0
56.0	234.0	81.0
61.0	233.0	81.0
102.0	233.0	81.0
108.0	232.0	80.0
114.0	231.0	80.0
117.0	224.0	78.0
115.0	210.0	73.0
8.0	225.0	39.0
13.0	222.0	38.0
18.0	223.0	39.0
23.0	229.0	40.0
27.0	223.0	39.0
33.0	228.0	40.0
37.0	218.0	38.0
42.0	221.0	38.0
48.0	223.0	39.0
54.0	230.0	40.0
60.0	230.0	40.0
65.0	229.0	40.0
171.0	527.0	91.0
183.0	524.0	91.0
193.0	517.0	90.0
121.0	300.0	52.0
105.0	230.0	40.0
111.0	228.0	40.0
116.0	227.0	39.0
116.0	215.0	37.0
13.0	227.0	0.0
18.0	226.0	0.0
22.0	226.0	0.0
27.0	218.0	0.0
31.0	219.0	0.0
38.0	225.0	0.0
42.0	221.0	0.0
48.0	225.0	0.0
53.0	224.0	0.0
58.0	224.0	0.0
63.0	223.0	0.0
136.0	360.0	0.0
124.0	305.0	0.0
70.0	216.0	-40.0
75.0	217.0	-40.0
81.0	217.0	-40.0
87.0	217.0	-40.0
93.0	217.0	-40.0
98.0	217.0	-40.0
104.0	216.0	-40.0
110.0	216.0	-40.0
116.0	216.0	-40.0
122.0	214.0	-40.0
198.0	47.0	-9.0
205.0	44.0	-8.0
-125.0	87.0	-57.0
-119.0	87.0	-57.0
-115.0	88.0	-57.0
-110.0	88.0	-58.0
-107.0	89.0	-58.0
-104.0	91.0	-59.0
-101.0	92.0	-60.0
-191.0	-20.0	20.0
-166.0	76.0	-76.0
-175.0	84.0	-84.0
-174.0	87.0	-87.0
