0	0	0
-188	35	18
-186	38	20
-188	43	23
-196	49	26
-203	56	30
-213	63	34
-223	71	38
-233	80	43
-229	84	45
-225	89	47
-222	93	50
-218	97	52
-214	101	54
-211	106	56
-208	110	58
-204	113	60
-200	117	62
-199	123	65
-194	126	67
-191	130	69
-187	133	71
-184	137	73
-181	142	75
-177	146	78
-174	149	80
-171	154	82
-167	158	84
-164	162	86
-161	167	89
-157	171	91
-154	175	93
-150	179	95
-146	182	97
-144	189	100
-140	193	102
-97	195	104
-102	217	116
-98	221	117
-88	213	113
-79	205	109
-71	200	106
-64	193	103
-57	188	100
-46	166	89
-38	153	81
-34	153	81
-30	153	81
-26	153	81
-22	152	81
-19	155	83
-14	152	81
-10	149	79
-7	146	78
-3	143	76
1	140	75
4	138	73
7	135	72
10	132	70
13	130	69
16	127	68
19	125	66
22	123	65
25	121	64
27	118	63
29	116	62
32	114	61
34	112	60
37	110	59
39	108	58
41	106	57
44	105	56
46	103	55
48	101	54
50	99	53
52	98	52
54	96	51
56	94	50
59	93	49
60	91	48
62	89	48
64	88	47
66	86	46
69	85	45
70	83	44
50	53	28
81	76	41
83	74	40
85	73	39
87	71	38
89	70	37
92	65	35
93	63	33
98	63	34
100	61	33
-185	37	16
-186	41	18
-194	48	21
-201	54	24
-211	62	27
-222	70	31
-234	80	35
-230	84	37
-227	89	39
-222	93	41
-219	98	43
-215	102	45
-211	106	46
-208	110	48
-206	115	50
-201	119	52
-198	123	54
-194	126	55
-191	131	57
-188	136	59
-185	139	61
-182	144	63
-179	148	65
-175	152	67
-171	156	68
-169	161	70
-165	165	72
-161	168	74
-158	173	76
-155	177	77
-151	181	79
-147	185	81
-144	190	83
-141	196	86
-137	200	87
-133	203	89
-130	210	92
-126	214	94
-120	215	94
-81	212	93
-73	205	90
-65	198	87
-58	193	84
-44	161	71
-39	157	69
-35	156	68
-31	155	68
-27	155	68
-23	154	67
-19	155	68
-16	157	68
-12	153	67
-8	150	66
-4	146	64
0	144	63
3	141	62
6	139	61
10	136	59
12	133	58
15	131	57
18	128	56
21	126	55
24	124	54
26	121	53
29	119	52
31	117	51
34	115	50
36	113	49
38	111	49
40	109	48
43	107	47
45	106	46
47	104	46
49	102	45
51	100	44
53	98	43
55	97	42
58	95	42
60	93	41
62	92	40
64	90	39
66	88	39
68	87	38
70	85	37
72	84	37
50	55	24
80	78	34
82	77	33
84	75	33
87	73	32
89	71	31
91	70	30
90	66	29
92	65	28
-181	32	11
-181	36	13
-186	41	14
-195	48	17
-201	54	19
-212	62	22
-222	71	25
-234	80	28
-230	84	29
-225	89	31
-221	93	32
-219	98	34
-216	103	36
-211	107	37
-207	111	38
-205	115	40
-202	120	42
-198	124	43
-194	128	44
-191	132	46
-188	136	47
-185	140	49
-182	145	50
-177	148	51
-175	153	53
-171	157	54
-167	161	56
-164	165	57
-161	169	59
-157	173	60
-154	178	62
-150	182	63
-147	187	65
-143	191	66
-139	195	68
-136	200	69
-133	205	71
-129	210	73
-125	214	74
-98	178	62
-94	181	63
-92	188	65
-108	233	81
-98	225	78
-89	217	75
-80	211	73
-72	204	71
-65	197	68
-58	192	67
-48	173	60
-41	163	57
-35	158	55
-31	155	54
-28	159	55
-24	157	54
-21	162	56
-16	156	54
-12	153	53
-8	150	52
-5	147	51
-1	144	50
2	141	49
6	138	48
9	136	47
12	133	46
14	131	45
17	128	45
20	126	44
23	124	43
25	122	42
28	119	41
30	117	41
33	116	40
35	113	39
37	112	39
39	110	38
42	108	37
43	103	36
45	102	35
49	98	34
52	98	34
54	97	34
56	96	33
59	95	33
61	93	32
63	92	32
65	90	31
67	89	31
69	87	30
71	85	30
73	84	29
50	54	19
81	77	27
83	76	26
85	74	26
87	72	25
89	71	25
91	66	23
93	64	22
96	63	22
-177	27	7
-176	31	8
-178	35	9
-156	35	9
-159	39	10
-167	45	12
-176	52	14
-156	51	13
-151	53	14
-148	55	14
-144	58	15
-152	65	17
-193	87	23
-215	102	27
-211	107	28
-208	111	29
-204	115	30
-201	120	31
-197	124	32
-195	129	33
-192	133	34
-187	137	35
-184	141	37
-181	145	38
-178	150	39
-174	153	40
-172	158	41
-167	161	42
-164	166	43
-160	169	44
-157	173	45
-153	178	46
-151	183	48
-130	167	43
-125	168	44
-121	170	44
-117	174	45
-111	172	45
-105	173	45
-93	161	42
-96	174	45
-92	178	46
-87	178	46
-81	176	46
-80	184	48
-77	189	49
-80	210	55
-72	204	53
-65	197	51
-58	192	50
-52	187	49
-46	183	48
-41	178	46
-35	173	45
-30	169	44
-26	166	43
-21	162	42
-17	158	41
-13	155	40
-9	152	39
-5	149	39
-2	146	38
1	143	37
5	140	36
8	138	36
11	135	35
14	133	35
17	131	34
19	128	33
22	126	33
24	123	32
27	121	31
29	119	31
32	117	30
34	115	30
36	113	29
39	112	29
41	109	28
43	108	28
45	106	28
47	104	27
50	103	27
51	101	26
54	99	26
56	97	25
58	95	25
60	94	24
62	92	24
64	91	24
65	89	23
67	87	23
69	85	22
71	84	22
50	55	14
51	53	14
81	76	20
84	75	19
85	73	19
87	71	19
89	70	18
91	67	18
93	63	16
98	63	16
68	25	7
-171	25	4
-172	30	5
-161	32	5
-153	34	6
-152	37	6
-155	42	7
-158	47	8
-155	49	9
-147	51	9
-144	54	9
-141	56	10
-140	59	10
-211	106	18
-208	110	19
-204	115	20
-201	119	21
-198	124	21
-195	128	22
-191	132	23
-188	136	24
-186	141	25
-181	144	25
-178	148	26
-174	152	26
-172	157	27
-168	161	28
-165	166	29
-161	169	29
-157	173	30
-136	158	27
-130	158	27
-125	158	27
-122	162	28
-114	159	28
-109	160	28
-100	155	27
-93	152	26
-95	164	28
-90	163	28
-86	164	29
-82	167	29
-78	167	29
-74	169	29
-70	171	30
-70	182	32
-69	192	33
-63	189	33
-56	183	32
-50	178	31
-45	176	30
-39	170	29
-36	174	30
-31	170	29
-26	166	29
-22	161	28
-18	158	27
-14	155	27
-10	152	26
-6	149	26
-3	146	25
1	143	25
4	141	24
7	138	24
10	135	24
13	133	23
16	131	23
19	128	22
21	126	22
24	124	21
27	121	21
29	119	21
31	118	20
34	115	20
36	113	20
38	112	19
40	109	19
43	108	19
45	106	18
47	104	18
49	102	18
51	101	18
53	99	17
55	97	17
57	95	17
59	94	16
61	92	16
63	91	16
65	89	16
67	87	15
69	85	15
70	84	15
55	62	11
50	53	9
81	76	13
83	75	13
85	73	13
87	71	12
89	70	12
91	68	12
91	65	11
93	63	11
98	64	11
68	23	4
-167	23	2
-170	27	2
-164	30	3
-152	32	3
-150	35	3
-146	38	3
-152	43	4
-151	46	4
-146	48	4
-145	52	5
-142	54	5
-142	58	5
-140	61	5
-145	67	6
-209	108	9
-207	113	10
-203	117	10
-199	121	11
-196	125	11
-193	129	11
-191	134	12
-186	138	12
-183	142	12
-179	146	13
-176	150	13
-172	154	13
-170	159	14
-166	162	14
-163	167	15
-159	171	15
-134	151	13
-123	145	13
-113	140	12
-109	141	12
-104	142	12
-100	143	13
-95	144	13
-95	151	13
-92	154	13
-86	152	13
-82	152	13
-78	154	13
-76	158	14
-71	159	14
-69	163	14
-67	168	15
-65	187	16
-58	182	16
-52	178	16
-48	177	15
-42	172	15
-37	169	15
-33	170	15
-28	166	15
-24	162	14
-19	159	14
-15	155	14
-12	152	13
-8	150	13
-4	146	13
-1	143	13
3	141	12
6	138	12
9	135	12
12	133	12
14	131	11
17	128	11
20	126	11
22	124	11
25	121	11
27	120	10
30	118	10
32	116	10
35	114	10
37	112	10
39	110	10
41	108	9
43	106	9
45	104	9
47	102	9
50	101	9
52	99	9
54	97	9
56	96	8
58	94	8
60	93	8
61	91	8
63	89	8
66	87	8
67	86	7
69	84	7
71	82	7
50	54	5
51	53	5
81	75	7
84	74	6
86	72	6
87	70	6
90	69	6
91	67	6
94	66	6
96	64	6
98	62	5
67	22	2
68	21	2
-163	18	0
-163	22	0
-169	26	0
-157	28	0
-151	31	0
-149	34	0
-145	37	0
-141	39	0
-157	47	0
-147	48	0
-145	51	0
-143	54	0
-139	56	0
-141	61	0
-145	66	0
-206	110	0
-203	115	0
-199	119	0
-196	123	0
-193	128	0
-191	132	0
-187	136	0
-184	140	0
-181	145	0
-176	148	0
-174	153	0
-170	157	0
-166	161	0
-163	165	0
-160	169	0
-147	163	0
-129	150	0
-117	143	0
-111	143	0
-106	142	0
-102	145	0
-97	145	0
-93	145	0
-89	146	0
-86	150	0
-83	152	0
-78	152	0
-75	155	0
-74	161	0
-72	166	0
-70	173	0
-74	194	0
-66	188	0
-59	181	0
-53	177	0
-48	175	0
-42	168	0
-37	164	0
-33	163	0
-29	164	0
-24	161	0
-20	157	0
-16	153	0
-12	150	0
-8	148	0
-4	145	0
-1	142	0
2	139	0
6	136	0
9	134	0
11	132	0
14	129	0
17	127	0
20	125	0
22	122	0
25	120	0
27	118	0
30	116	0
32	114	0
35	112	0
37	111	0
39	109	0
41	107	0
43	105	0
45	103	0
47	101	0
50	100	0
52	98	0
54	96	0
56	95	0
58	93	0
60	92	0
62	90	0
63	88	0
65	86	0
67	85	0
69	83	0
71	82	0
50	54	0
51	52	0
81	74	0
84	73	0
86	71	0
87	70	0
90	68	0
91	66	0
94	65	0
96	63	0
98	61	0
68	22	0
67	20	0
67	19	0
-157	14	-1
-157	17	-2
-163	22	-2
-169	26	-2
-156	28	-3
-151	31	-3
-148	33	-3
-145	36	-3
-147	40	-4
-148	44	-4
-149	48	-4
-143	50	-4
-142	53	-5
-143	57	-5
-143	61	-5
-145	65	-6
-159	76	-7
-168	85	-8
-158	84	-8
-144	81	-7
-136	81	-7
-126	79	-7
-122	80	-7
-118	82	-7
-113	82	-7
-109	84	-8
-107	85	-8
-104	87	-8
-101	89	-8
-97	90	-8
-93	90	-8
-91	91	-8
-90	95	-9
-88	97	-9
-85	99	-9
-82	100	-9
-80	101	-9
-77	104	-9
-75	106	-10
-73	107	-10
-71	110	-10
-69	112	-10
-67	115	-10
-64	117	-11
-62	120	-11
-60	123	-11
-58	125	-11
-55	128	-12
-53	130	-12
-50	133	-12
-48	136	-12
-46	139	-13
-43	142	-13
-40	145	-13
-37	149	-13
-35	154	-14
-33	162	-15
-29	164	-15
-24	159	-14
-20	155	-14
-16	152	-14
-12	148	-13
-8	146	-13
-5	144	-13
-1	141	-13
2	138	-12
5	135	-12
9	133	-12
12	131	-12
14	128	-12
17	125	-11
20	123	-11
22	121	-11
25	119	-11
27	117	-11
30	115	-10
32	113	-10
35	111	-10
37	109	-10
39	107	-10
41	105	-10
43	104	-9
46	102	-9
48	100	-9
50	98	-9
52	97	-9
54	95	-9
56	93	-8
58	92	-8
60	90	-8
62	89	-8
64	87	-8
65	85	-8
67	84	-8
69	82	-7
71	81	-7
50	53	-5
50	50	-5
50	47	-4
50	46	-4
55	49	-4
57	48	-4
62	50	-5
65	50	-5
70	52	-5
74	52	-5
79	54	-5
84	54	-5
79	44	-4
68	22	-2
67	20	-2
67	19	-2
66	17	-2
66	15	-1
-160	7	-1
-153	10	-2
-153	14	-3
-158	17	-3
-163	21	-4
-168	26	-5
-161	28	-5
-157	31	-6
-152	34	-6
-148	36	-7
-144	39	-7
-144	42	-8
-145	46	-8
-141	48	-9
-135	49	-9
-133	52	-10
-129	54	-10
-125	55	-10
-120	56	-10
-118	59	-11
-114	60	-11
-112	62	-11
-109	64	-12
-107	66	-12
-106	68	-13
-104	70	-13
-101	72	-13
-99	74	-14
-97	76	-14
-95	78	-14
-93	80	-15
-92	82	-15
-90	84	-16
-89	87	-16
-87	90	-17
-85	92	-17
-83	94	-17
-81	96	-18
-80	99	-18
-77	101	-19
-75	103	-19
-74	105	-19
-71	107	-20
-69	110	-20
-67	112	-21
-65	114	-21
-63	117	-22
-61	120	-22
-58	122	-23
-56	125	-23
-54	128	-24
-51	131	-24
-49	133	-25
-46	135	-25
-43	137	-25
-40	139	-26
-39	149	-27
-35	151	-28
-32	151	-28
-28	151	-28
-25	159	-29
-21	155	-29
-17	152	-28
-12	148	-27
-9	145	-27
-5	142	-26
-1	140	-26
2	137	-25
5	134	-25
8	132	-24
11	129	-24
14	127	-23
17	124	-23
20	122	-22
22	120	-22
25	118	-22
27	115	-21
30	113	-21
32	111	-21
35	110	-20
37	108	-20
39	106	-20
42	104	-19
44	102	-19
46	101	-19
48	99	-18
50	97	-18
52	96	-18
54	94	-17
56	92	-17
58	91	-17
60	89	-16
62	88	-16
64	86	-16
66	84	-16
68	83	-15
70	81	-15
72	80	-15
39	38	-7
40	33	-6
40	32	-6
41	31	-6
42	30	-6
43	30	-6
43	29	-5
46	29	-5
49	30	-5
51	30	-5
58	31	-6
61	31	-6
65	31	-6
75	32	-6
73	27	-5
68	22	-4
68	20	-4
67	18	-3
66	17	-3
66	15	-3
66	13	-2
-158	5	-1
-150	8	-2
-150	11	-3
-154	14	-4
-158	18	-5
-164	22	-6
-171	26	-8
-158	28	-8
-153	30	-9
-151	33	-10
-146	36	-10
-141	38	-11
-141	41	-12
-133	42	-12
-128	43	-12
-126	45	-13
-123	48	-14
-121	50	-14
-119	52	-15
-116	54	-15
-114	56	-16
-113	58	-17
-111	60	-17
-109	62	-18
-107	65	-18
-105	67	-19
-103	69	-20
-101	70	-20
-98	72	-21
-97	75	-21
-95	77	-22
-93	78	-22
-91	81	-23
-90	83	-24
-86	83	-24
-87	88	-25
-85	90	-26
-84	93	-26
-82	95	-27
-80	97	-28
-77	99	-28
-76	101	-29
-74	104	-30
-72	106	-30
-69	109	-31
-67	111	-32
-65	113	-32
-63	116	-33
-61	118	-34
-58	121	-35
-56	124	-35
-54	127	-36
-51	129	-37
-48	131	-38
-45	133	-38
-42	133	-38
-39	136	-39
-39	149	-43
-35	150	-43
-31	151	-43
-27	150	-43
-24	156	-44
-20	152	-44
-15	149	-43
-11	146	-42
-7	142	-41
-4	139	-40
0	137	-39
3	135	-38
7	131	-37
10	129	-37
13	126	-36
16	124	-35
19	122	-35
21	120	-34
24	117	-33
27	115	-33
29	113	-32
32	111	-32
34	109	-31
36	107	-31
39	105	-30
41	104	-30
43	102	-29
45	100	-29
47	98	-28
50	97	-28
52	95	-27
54	93	-27
56	92	-26
58	90	-26
60	88	-25
62	87	-25
64	85	-24
66	83	-24
68	82	-23
70	80	-23
72	79	-23
50	51	-15
39	37	-11
40	36	-10
40	35	-10
47	33	-9
47	31	-9
52	24	-7
52	22	-6
53	22	-6
63	20	-6
68	19	-5
67	17	-5
66	15	-4
66	14	-4
66	12	-3
65	11	-3
71	11	-3
