-92	16	9
-88	18	9
-74	17	9
-84	22	12
-84	24	13
-82	29	15
-70	27	14
-82	35	19
-81	36	19
-80	38	20
-80	39	21
-79	41	22
-78	43	23
-78	45	24
-78	47	25
-81	51	27
-85	55	29
-73	55	29
-72	56	30
-74	60	32
-73	62	33
-71	63	34
-70	65	34
-69	66	35
-62	63	33
-61	64	34
-67	73	39
-66	76	40
-65	78	41
-64	80	42
-62	81	43
-61	83	44
-60	86	46
-62	92	49
-62	96	51
-60	98	52
-57	98	52
-55	99	52
-57	108	57
-56	113	60
-55	116	62
-52	117	62
-49	117	62
-47	120	64
-47	126	67
-47	136	72
-44	137	73
-41	137	73
-40	147	78
-39	156	83
-40	175	93
-36	174	93
-32	174	93
-31	190	101
-27	193	103
-24	210	112
-21	218	116
-16	224	119
-11	224	119
-6	222	118
-1	221	117
4	219	116
9	215	114
14	215	114
18	213	113
23	211	112
27	210	112
32	209	111
36	208	111
41	207	110
45	205	109
50	203	108
54	202	108
59	201	107
63	199	106
68	199	106
71	194	103
75	192	102
26	59	31
27	56	30
27	53	28
27	50	27
27	48	26
28	47	25
29	47	25
30	46	25
31	45	24
32	44	23
38	47	25
201	221	117
209	220	117
214	216	115
253	245	130
255	237	126
260	232	123
260	222	118
254	208	111
262	205	109
210	157	84
387	268	143
405	269	143
464	256	136
248	129	69
245	121	64
241	113	60
247	110	58
-89	17	7
-74	16	7
-84	23	10
-73	22	10
-82	30	13
-72	28	12
-81	35	15
-80	37	16
-80	39	17
-79	41	18
-79	43	19
-78	44	19
-78	46	20
-77	48	21
-84	55	24
-84	57	25
-71	56	24
-73	60	26
-74	62	27
-72	64	28
-71	65	28
-69	67	29
-63	63	28
-61	64	28
-66	72	31
-66	75	33
-65	78	34
-64	80	35
-63	81	36
-61	83	36
-60	85	37
-61	90	39
-62	96	42
-61	98	43
-58	99	43
-55	99	43
-55	103	45
-56	111	49
-55	115	50
-53	117	51
-50	117	51
-48	118	52
-47	125	55
-48	135	59
-46	139	61
-43	140	61
-40	141	62
-39	149	65
-40	169	74
-38	177	77
-34	175	77
-30	175	76
-29	193	84
-27	208	91
-23	213	93
-19	226	99
-14	225	99
-9	225	98
-4	224	98
1	223	97
6	221	97
11	219	96
15	218	95
19	215	94
24	215	94
28	212	93
33	213	93
38	211	92
42	211	92
47	209	92
51	207	91
56	205	90
60	204	89
64	200	88
68	200	88
72	195	86
77	196	86
26	58	25
27	56	25
27	53	23
27	51	22
28	49	22
28	48	21
29	47	21
31	46	20
31	45	20
32	44	19
33	45	20
36	46	20
38	47	21
197	218	95
206	218	96
215	219	96
250	244	107
257	240	105
257	230	101
261	224	98
255	209	92
263	207	90
210	157	69
273	197	86
389	270	118
401	266	117
417	265	116
430	261	114
447	259	113
463	255	111
246	128	56
243	120	52
242	113	49
248	110	48
255	106	47
-80	12	4
-86	16	6
-74	16	6
-83	23	8
-73	22	8
-82	29	10
-71	27	9
-81	36	12
-80	38	13
-80	40	14
-79	41	14
-79	43	15
-78	45	16
-77	47	16
-80	51	18
-85	56	20
-84	58	20
-73	55	19
-71	57	20
-73	61	21
-73	63	22
-71	65	22
-70	66	23
-68	67	23
-61	63	22
-60	65	22
-66	73	25
-65	76	26
-65	78	27
-63	80	28
-62	82	28
-60	84	29
-60	87	30
-61	92	32
-61	97	34
-60	99	34
-57	99	34
-54	99	34
-56	107	37
-56	114	40
-55	117	41
-52	118	41
-49	118	41
-47	119	41
-47	127	44
-47	138	48
-45	140	49
-42	141	49
-40	147	51
-38	150	52
-41	175	61
-37	177	62
-33	175	61
-29	178	62
-28	195	68
-26	209	72
-21	212	74
-18	227	79
-13	228	79
-8	227	79
-3	226	78
1	225	78
6	222	77
11	221	77
16	220	76
20	216	75
25	216	75
29	212	74
34	213	74
38	212	74
43	212	74
47	210	73
52	210	73
56	207	72
60	205	71
64	201	70
24	67	23
25	63	22
26	62	22
27	62	21
29	62	21
29	58	20
28	54	19
29	52	18
29	50	17
30	48	17
30	47	16
32	47	16
33	46	16
34	45	16
35	45	16
36	45	16
190	213	74
197	211	73
213	219	76
253	240	83
258	234	81
261	227	79
251	209	73
261	209	72
269	206	71
285	200	69
399	268	93
415	267	93
429	263	91
442	259	90
458	256	89
248	130	45
243	121	42
242	114	40
245	110	38
256	108	38
264	105	37
-78	11	3
-86	16	4
-75	16	4
-84	23	6
-73	22	6
-82	28	7
-81	30	8
-80	36	9
-80	37	10
-80	39	10
-79	41	11
-79	43	11
-78	45	12
-77	47	12
-79	50	13
-84	56	14
-85	58	15
-73	55	14
-71	56	15
-73	60	16
-73	62	16
-72	64	17
-70	65	17
-68	66	17
-61	62	16
-60	64	17
-65	72	19
-65	75	20
-64	78	20
-63	80	21
-62	82	21
-61	83	22
-60	86	22
-61	91	24
-61	96	25
-60	98	26
-58	99	26
-55	99	26
-53	100	26
-56	112	29
-55	116	30
-53	117	30
-50	117	30
-47	117	31
-45	120	31
-48	135	35
