0,0,0
-18,23,-8
-16,22,-8
-16,22,-8
-15,22,-8
-14,22,-8
-13,22,-8
-12,22,-8
-12,22,-8
-11,21,-8
-10,22,-8
-10,21,-8
-9,21,-8
-8,22,-8
-8,21,-8
-6,22,-8
-7,21,-8
-6,21,-8
-5,22,-8
-4,22,-8
-4,21,-8
-3,21,-8
-2,21,-8
-2,22,-8
-1,21,-8
-1,21,-8
0,21,-8
0,21,-8
0,21,-8
1,21,-8
2,21,-8
2,21,-8
2,21,-8
3,21,-8
4,21,-8
4,21,-8
5,21,-8
5,21,-8
6,21,-8
6,21,-8
7,21,-8
7,21,-8
7,21,-8
8,21,-8
9,21,-8
9,21,-8
10,21,-8
10,21,-8
12,21,-7
12,20,-7
12,21,-8
13,21,-8
13,21,-8
14,21,-8
15,21,-8
16,21,-8
16,21,-8
17,21,-8
18,21,-8
19,21,-8
20,21,-8
21,21,-8
21,21,-8
21,20,-7
20,18,-7
20,17,-6
19,16,-6
20,15,-6
-5,22,-8
-4,21,-8
-4,21,-8
-3,21,-8
-2,21,-8
-2,21,-8
-2,21,-8
-1,21,-8
-1,21,-8
0,21,-8
0,21,-8
1,21,-8
2,21,-8
2,21,-8
2,21,-8
3,21,-8
4,21,-8
4,21,-8
5,21,-8
6,21,-8
6,21,-8
7,21,-8
7,21,-8
8,21,-8
8,21,-8
8,21,-8
9,21,-8
9,21,-8
10,21,-8
11,21,-8
12,21,-7
12,21,-8
12,21,-8
13,21,-8
14,21,-8
15,21,-8
15,21,-8
16,21,-8
17,21,-8
17,21,-8
18,21,-8
19,21,-8
20,21,-8
21,21,-8
22,21,-8
20,18,-7
20,17,-6
20,16,-6
20,15,-6
-18,25,-8
-17,25,-8
-16,25,-8
-15,25,-8
-15,25,-8
-13,24,-8
-12,24,-8
-12,24,-8
-11,24,-8
-10,24,-8
-9,24,-8
-9,24,-8
-8,24,-8
-7,24,-8
-6,24,-8
-6,24,-8
-5,24,-8
-5,24,-8
-4,24,-8
-3,24,-8
-3,24,-8
-3,24,-8
-2,24,-8
-1,23,-8
-1,23,-8
0,23,-8
0,23,-8
1,23,-8
2,23,-8
2,23,-8
3,23,-8
3,23,-8
3,23,-8
4,23,-8
5,23,-8
6,23,-7
6,23,-8
6,23,-8
7,23,-8
8,23,-8
8,23,-8
9,23,-8
9,23,-8
10,23,-8
11,23,-8
11,23,-8
12,23,-8
13,23,-8
13,23,-8
14,23,-8
15,23,-8
16,24,-8
17,24,-8
17,24,-8
18,23,-8
19,23,-8
20,24,-8
20,24,-8
22,23,-8
21,22,-7
20,20,-6
20,19,-6
19,17,-6
20,16,-5
20,15,-5
-5,24,-8
-4,24,-8
-4,24,-8
-3,24,-8
-2,24,-8
-2,24,-8
-2,24,-8
-1,24,-8
0,23,-8
1,23,-8
1,24,-8
2,23,-8
2,23,-8
2,23,-8
3,23,-8
3,23,-8
5,23,-8
5,23,-8
5,23,-8
6,23,-8
7,23,-8
7,23,-8
8,23,-8
8,23,-8
9,23,-8
9,23,-8
10,23,-8
11,23,-8
11,23,-8
12,23,-8
13,23,-8
14,23,-8
14,23,-8
15,23,-8
16,24,-8
17,24,-8
17,23,-8
18,23,-8
19,24,-8
20,23,-8
21,23,-8
21,23,-8
21,22,-7
20,19,-6
20,19,-6
20,17,-5
20,16,-5
20,15,-5
-17,20,-6
-16,20,-6
-16,21,-6
-16,21,-6
-16,23,-7
-17,32,-9
-16,32,-9
-15,33,-9
-14,32,-9
-13,32,-9
-12,32,-9
-11,32,-9
-10,32,-9
-9,31,-9
-8,31,-9
-7,31,-9
-7,31,-9
-6,31,-9
-5,31,-9
-4,31,-9
-3,31,-9
-3,31,-9
-2,31,-9
-1,31,-9
0,31,-9
0,31,-9
1,31,-9
2,31,-9
2,31,-9
3,31,-9
4,31,-9
5,31,-9
6,31,-9
6,31,-9
7,31,-9
8,31,-9
8,31,-9
9,30,-9
10,31,-9
11,31,-9
12,31,-9
12,31,-9
13,31,-9
14,31,-9
15,31,-9
16,31,-9
17,31,-9
18,31,-9
18,31,-9
20,31,-9
20,31,-9
21,31,-9
22,31,-9
21,27,-8
21,25,-7
20,23,-7
20,22,-6
20,21,-6
20,19,-6
20,18,-5
20,17,-5
20,16,-5
19,15,-4
20,14,-4
-9,32,-9
-7,31,-9
-7,31,-9
-6,31,-9
-5,31,-9
-4,31,-9
-4,31,-9
-3,31,-9
-2,31,-9
-1,31,-9
0,31,-9
0,31,-9
1,31,-9
2,31,-9
2,31,-9
3,31,-9
4,31,-9
5,31,-9
5,31,-9
6,31,-9
7,31,-9
8,31,-9
9,31,-9
9,31,-9
10,31,-9
11,31,-9
12,31,-9
13,31,-9
13,31,-9
14,31,-9
15,31,-9
16,31,-9
17,31,-9
18,31,-9
19,31,-9
20,31,-9
21,31,-9
22,31,-9
23,31,-9
21,27,-8
21,25,-7
20,23,-7
20,22,-6
20,20,-6
20,19,-5
19,18,-5
20,17,-5
19,16,-5
20,15,-4
20,15,-4
-17,20,-5
-16,20,-5
-16,21,-5
-15,21,-5
-16,22,-6
-16,23,-6
-16,24,-6
-16,25,-6
-16,37,-9
-15,37,-9
-14,37,-9
-13,37,-9
-12,36,-9
-11,36,-9
-10,36,-9
-9,36,-9
-8,36,-9
-7,36,-9
-6,36,-9
-5,36,-9
-4,36,-9
-3,36,-9
-3,36,-9
-2,35,-9
-1,35,-9
0,35,-9
1,35,-9
2,35,-9
3,35,-9
3,35,-9
4,35,-9
5,35,-9
6,35,-9
7,35,-9
7,35,-9
8,35,-9
9,35,-9
10,35,-9
11,35,-9
12,35,-9
13,35,-9
14,35,-9
14,35,-9
15,35,-9
17,35,-9
18,36,-9
18,35,-9
20,35,-9
21,35,-9
21,35,-9
22,35,-9
21,29,-7
20,27,-7
20,25,-6
20,23,-6
20,22,-5
20,20,-5
19,19,-5
19,18,-5
19,17,-4
19,16,-4
19,16,-4
20,14,-4
-8,36,-9
-8,36,-9
-7,36,-9
-6,36,-9
-5,36,-9
-4,36,-9
-3,36,-9
-2,36,-9
-2,36,-9
-1,36,-9
0,35,-9
1,35,-9
2,35,-9
3,36,-9
4,35,-9
4,35,-9
5,35,-9
6,35,-9
7,35,-9
8,35,-9
9,35,-9
10,35,-9
10,35,-9
11,35,-9
12,35,-9
13,35,-9
14,35,-9
15,36,-9
16,35,-9
17,36,-9
18,35,-9
19,35,-9
20,35,-9
21,35,-9
22,35,-9
20,31,-8
21,30,-8
21,28,-7
20,26,-6
20,24,-6
20,22,-6
20,21,-5
20,20,-5
19,19,-5
19,18,-4
19,17,-4
19,16,-4
20,14,-4
20,14,-3
-16,20,-4
-15,20,-4
-15,21,-4
-15,22,-5
-16,23,-5
-15,24,-5
-15,25,-5
-16,26,-5
-16,27,-6
-16,30,-6
-16,46,-10
-15,47,-10
-13,46,-10
-12,46,-10
-10,45,-10
-9,45,-9
-8,45,-10
-7,45,-10
-6,45,-10
-5,45,-10
-4,45,-10
-3,45,-10
-2,45,-9
0,45,-9
1,45,-9
2,45,-9
3,44,-9
4,44,-9
5,44,-9
6,44,-9
7,44,-9
8,44,-9
9,44,-9
10,44,-9
11,44,-9
12,44,-9
13,44,-9
14,43,-9
15,44,-9
18,45,-9
19,44,-9
20,44,-9
21,44,-9
23,44,-9
22,38,-8
21,34,-7
21,31,-7
21,29,-6
21,28,-6
20,26,-6
20,24,-5
20,23,-5
20,21,-5
20,20,-4
20,19,-4
20,18,-4
19,17,-4
20,16,-3
19,15,-3
19,15,-3
-11,46,-10
-10,45,-10
-9,45,-10
-7,45,-10
-6,45,-10
-5,45,-10
-4,45,-10
-3,45,-9
-2,45,-10
-1,45,-10
0,45,-9
1,44,-9
2,45,-9
3,44,-9
4,44,-9
5,44,-9
6,44,-9
7,44,-9
9,44,-9
10,44,-9
11,44,-9
12,44,-9
13,44,-9
14,43,-9
15,43,-9
16,43,-9
18,45,-10
19,45,-10
20,45,-9
21,44,-9
22,44,-9
23,43,-9
21,36,-8
21,33,-7
21,30,-6
21,28,-6
21,27,-6
20,25,-5
20,23,-5
20,22,-5
20,21,-4
20,20,-4
20,18,-4
19,17,-4
19,16,-3
20,15,-3
20,15,-3
-16,20,-3
-16,20,-3
-16,20,-4
-15,21,-4
-15,22,-4
-15,23,-4
-15,24,-4
-15,25,-4
-16,26,-5
-15,27,-5
-16,30,-5
-16,32,-6
-16,36,-6
-16,50,-9
-16,51,-9
-15,63,-11
-13,64,-11
-11,61,-11
-8,61,-11
-7,60,-11
-3,60,-11
-1,60,-11
0,60,-11
3,60,-11
5,59,-10
6,59,-10
7,59,-10
9,59,-10
10,59,-10
11,59,-10
14,59,-10
16,59,-10
17,59,-10
18,58,-10
20,59,-10
22,60,-11
24,61,-11
25,61,-11
27,60,-11
22,39,-7
21,36,-6
21,33,-6
20,31,-5
20,29,-5
20,27,-5
20,25,-4
20,24,-4
20,23,-4
20,21,-4
20,20,-4
20,19,-3
20,18,-3
19,17,-3
19,16,-3
20,15,-3
20,15,-3
-18,64,-11
-16,63,-11
-14,63,-11
-12,61,-11
-11,61,-11
-5,60,-11
-3,60,-11
-2,60,-11
0,60,-11
2,59,-10
4,60,-11
