0,0,0
-12,14,-8
-11,13,-8
-11,13,-7
-10,13,-7
-9,13,-7
-9,12,-7
-8,12,-7
-8,12,-7
-7,12,-7
-7,12,-7
-6,12,-7
-6,12,-7
-6,12,-7
-5,12,-7
-5,12,-7
-5,12,-7
-4,12,-7
-4,12,-7
-4,12,-7
-3,12,-7
-3,12,-7
-3,12,-7
-2,12,-7
-2,12,-7
-2,12,-7
-1,12,-7
-1,12,-7
-1,12,-7
0,12,-7
0,12,-7
0,12,-7
1,12,-7
1,12,-7
1,12,-7
2,12,-7
2,12,-7
2,12,-7
3,12,-7
3,12,-7
4,12,-7
4,12,-7
5,12,-7
5,12,-7
5,12,-7
6,12,-7
6,12,-7
7,12,-7
7,12,-7
8,12,-7
9,12,-7
9,12,-7
10,12,-7
10,12,-7
11,12,-7
11,12,-7
12,12,-7
12,12,-7
13,12,-7
13,12,-7
14,12,-7
14,12,-7
15,12,-7
-2,12,-7
-1,12,-7
-1,12,-7
-1,12,-7
0,12,-7
0,12,-7
0,12,-7
0,12,-7
1,12,-7
1,12,-7
1,12,-7
2,12,-7
2,12,-7
2,12,-7
3,12,-7
4,12,-7
4,12,-7
5,12,-7
5,12,-7
5,12,-7
6,12,-7
6,12,-7
6,12,-7
8,12,-7
8,12,-7
9,12,-7
9,12,-7
9,12,-7
10,12,-7
10,12,-7
11,12,-7
12,12,-7
13,12,-7
13,12,-7
14,12,-7
14,12,-7
15,12,-7
16,12,-7
17,12,-7
-13,15,-8
-12,15,-8
-11,14,-8
-11,14,-7
-10,14,-7
-10,14,-7
-9,14,-7
-8,14,-7
-8,14,-7
-8,14,-7
-7,14,-7
-6,14,-7
-6,14,-7
-6,14,-7
-5,14,-7
-5,14,-7
-4,14,-7
-4,14,-7
-4,14,-7
-3,13,-7
-3,14,-7
-3,13,-7
-2,14,-7
-2,13,-7
-1,13,-7
-1,13,-7
-1,13,-7
0,14,-7
0,13,-7
0,13,-7
1,14,-7
1,14,-7
1,13,-7
2,13,-7
2,13,-7
4,14,-7
4,14,-7
5,14,-7
5,14,-7
5,13,-7
7,14,-7
7,13,-7
7,13,-7
8,13,-7
8,14,-7
9,14,-7
9,14,-7
11,14,-7
11,14,-7
13,13,-7
15,13,-7
15,14,-7
17,14,-7
18,13,-7
-2,14,-7
-1,14,-7
-1,14,-7
-1,13,-7
0,13,-7
0,13,-7
1,13,-7
1,13,-7
1,14,-7
2,14,-7
2,13,-7
2,13,-7
3,13,-7
3,14,-7
3,14,-7
4,14,-7
4,14,-7
5,14,-7
5,14,-7
5,14,-7
6,14,-7
6,14,-7
6,14,-7
7,13,-7
7,13,-7
8,13,-7
8,13,-7
9,14,-7
9,14,-7
9,13,-7
10,13,-7
11,14,-7
11,14,-7
12,14,-7
12,14,-7
13,14,-7
13,13,-7
14,13,-7
14,13,-7
15,13,-7
16,14,-7
18,13,-7
-13,17,-8
-12,16,-8
-12,16,-8
-11,16,-8
-10,16,-8
-10,16,-8
-9,16,-8
-9,15,-8
-8,16,-8
-8,15,-8
-7,15,-7
-7,16,-8
-6,15,-8
-6,15,-8
-5,15,-7
-5,15,-7
-4,15,-7
-4,15,-7
-4,15,-7
-3,15,-7
-3,15,-7
-2,15,-7
-2,15,-7
-1,15,-7
-1,15,-7
-1,15,-7
0,15,-7
0,15,-7
0,15,-7
1,15,-7
1,15,-7
2,15,-7
2,15,-7
2,15,-7
3,15,-7
3,15,-7
4,15,-7
4,15,-7
4,15,-7
5,15,-7
5,15,-7
6,15,-7
6,15,-7
6,15,-7
7,15,-7
7,15,-7
8,15,-7
8,15,-7
9,15,-7
9,15,-7
10,15,-7
10,15,-7
11,15,-7
11,15,-7
12,15,-7
12,15,-7
13,15,-7
13,15,-7
14,15,-7
16,15,-7
17,16,-8
18,15,-7
18,15,-7
19,15,-7
20,15,-7
-2,15,-8
-1,15,-7
-1,15,-7
-1,15,-7
0,15,-7
0,15,-7
1,15,-7
1,15,-7
1,15,-7
2,15,-7
2,15,-7
3,15,-7
3,15,-7
3,15,-7
4,15,-7
4,15,-7
5,15,-7
5,15,-7
5,15,-7
6,15,-7
6,15,-7
7,15,-7
7,15,-7
7,15,-7
8,15,-7
8,15,-7
9,15,-7
9,15,-7
10,15,-7
10,15,-7
11,15,-7
12,15,-7
12,15,-7
13,15,-7
15,15,-7
15,15,-7
16,15,-7
17,15,-7
17,15,-7
18,15,-7
-17,19,-8
-15,19,-8
-14,18,-8
-13,18,-8
-12,17,-8
-11,18,-8
-10,17,-8
-10,17,-8
-10,17,-8
-9,17,-8
-8,17,-8
-8,17,-8
-7,17,-8
-7,17,-8
-6,17,-8
-6,17,-8
-5,17,-8
-5,17,-8
-4,17,-8
-4,17,-8
-3,17,-8
-3,17,-8
-3,17,-8
-2,17,-8
-2,17,-8
-1,17,-8
-1,17,-8
0,17,-7
0,17,-7
0,17,-8
1,17,-7
1,17,-7
2,17,-8
2,17,-7
3,17,-8
3,17,-8
4,17,-8
4,17,-8
4,17,-8
5,17,-8
5,17,-7
6,17,-8
6,17,-7
7,17,-7
7,17,-8
8,17,-7
8,17,-7
9,17,-7
9,17,-7
10,17,-7
10,17,-7
11,17,-7
11,16,-7
11,17,-7
13,17,-7
13,17,-7
14,16,-7
14,17,-7
15,17,-8
16,17,-7
16,16,-7
17,17,-8
17,17,-8
18,17,-8
19,17,-8
20,17,-8
21,17,-7
22,17,-7
-2,17,-8
-2,17,-8
-1,17,-8
-1,17,-8
0,17,-8
0,17,-8
0,17,-8
1,17,-8
1,17,-8
2,17,-7
2,17,-8
3,17,-8
3,17,-8
3,17,-7
4,17,-8
4,17,-8
5,17,-7
5,17,-7
6,17,-7
6,17,-7
7,17,-7
7,17,-7
8,17,-7
8,17,-7
9,17,-7
9,17,-7
10,17,-7
10,16,-7
11,17,-7
11,16,-7
11,17,-7
12,17,-7
13,17,-8
14,17,-7
14,17,-8
15,17,-7
15,17,-8
16,17,-8
17,17,-8
18,17,-7
18,17,-7
19,17,-8
20,17,-8
20,17,-8
22,17,-8
-18,21,-9
-16,21,-8
-15,20,-8
-15,20,-8
-13,20,-8
-13,20,-8
-12,19,-8
-11,20,-8
-10,19,-8
-9,20,-8
-9,20,-8
-8,19,-8
-8,20,-8
-8,19,-8
-7,19,-8
-6,19,-8
-6,19,-8
-5,19,-8
-4,19,-8
-4,19,-8
-3,19,-8
-3,19,-8
-2,19,-8
-2,19,-8
-1,19,-8
-1,19,-8
0,19,-8
0,19,-8
0,19,-8
1,19,-8
1,19,-8
1,19,-8
2,19,-8
3,19,-8
3,19,-8
4,19,-8
4,19,-8
5,19,-8
5,19,-8
5,19,-8
6,19,-8
7,19,-8
7,19,-8
8,19,-8
8,19,-8
9,19,-8
9,19,-8
10,19,-8
10,19,-8
11,19,-8
12,19,-8
12,19,-8
12,19,-8
14,19,-8
14,19,-8
14,19,-8
15,19,-8
16,19,-8
17,19,-8
17,19,-8
18,19,-8
19,19,-8
20,19,-8
21,19,-8
21,19,-8
20,17,-7
20,16,-6
20,15,-6
-2,20,-8
-2,19,-8
-1,19,-8
-1,19,-8
0,19,-8
0,19,-8
1,19,-8
1,19,-8
1,19,-8
2,19,-8
2,19,-8
3,19,-8
3,19,-8
4,19,-8
4,19,-8
5,19,-8
5,19,-8
6,19,-8
6,19,-8
7,19,-8
7,19,-8
8,19,-8
8,19,-8
9,19,-8
10,19,-8
10,19,-7
11,19,-8
11,19,-8
12,19,-8
12,19,-8
13,19,-8
14,19,-8
14,19,-8
15,19,-8
15,19,-8
18,19,-8
18,19,-8
19,19,-8
20,19,-8
21,19,-8
21,18,-7
20,17,-7
20,15,-6
-18,23,-8
-17,23,-8
-16,23,-8
-15,23,-8
-14,23,-8
-13,23,-8
-12,22,-8
-12,22,-8
-11,22,-8
-10,22,-8
-9,22,-8
