0.0,0.0,0.0
-88.0,106.648,-89.489
-81.884,104.653,-87.814
-77.114,103.683,-87.001
-72.757,103.322,-86.698
-69.259,103.778,-87.08
-65.234,103.386,-86.751
-61.754,103.729,-87.039
-58.114,103.54,-86.88
-54.153,103.08,-86.495
-50.88,103.216,-86.608
-47.097,102.682,-86.16
-43.843,102.698,-86.174
-40.623,103.192,-86.589
-37.356,102.861,-86.311
-33.987,102.399,-85.923
-30.981,103.055,-86.473
-27.842,102.68,-86.159
-24.674,102.921,-86.361
-21.875,103.427,-86.786
-18.58,102.49,-85.999
-15.538,102.478,-85.989
-12.706,102.553,-86.052
-9.56,102.715,-86.188
-6.638,102.371,-85.899
-3.759,102.475,-85.987
-0.621,102.534,-86.036
2.327,102.136,-85.703
5.145,102.44,-85.957
8.153,102.575,-86.071
11.103,102.701,-86.176
14.284,102.758,-86.225
17.054,102.472,-85.984
20.218,102.482,-85.993
26.217,102.13,-85.698
29.209,102.515,-86.021
32.509,102.621,-86.109
35.6,102.334,-85.869
38.86,103.072,-86.488
41.861,102.681,-86.159
45.223,102.791,-86.252
48.505,102.785,-86.247
51.844,102.79,-86.251
55.338,102.897,-86.341
59.017,103.051,-86.47
62.654,103.369,-86.737
66.123,103.14,-86.544
69.804,103.132,-86.538
73.54,103.018,-86.443
77.292,102.877,-86.324
81.68,103.495,-86.843
85.265,102.898,-86.341
89.458,102.864,-86.313
93.979,102.935,-86.372
98.019,102.699,-86.175
102.868,102.812,-86.27
103.489,98.887,-82.976
106.34,96.921,-81.326
-91.334,110.02,-89.093
-84.689,107.074,-86.706
-79.019,105.432,-85.377
-74.659,104.942,-84.98
-70.857,105.011,-85.036
-67.107,105.102,-85.11
-63.302,104.975,-85.007
-59.484,104.597,-84.701
-55.773,104.48,-84.606
-52.191,104.217,-84.393
-48.981,104.761,-84.834
-45.563,104.499,-84.622
-42.385,104.571,-84.68
-39.036,104.506,-84.627
-35.913,104.617,-84.717
-32.6,104.151,-84.34
-29.442,104.558,-84.669
-26.265,104.098,-84.297
-23.128,104.093,-84.293
-20.195,103.852,-84.098
-17.049,104.153,-84.341
-14.119,104.124,-84.318
-11.156,103.991,-84.21
-8.05,104.144,-84.334
-5.218,103.942,-84.17
-2.158,104.202,-84.381
0.803,104.019,-84.233
3.721,103.942,-84.17
6.692,103.56,-83.861
9.617,104.025,-84.238
12.69,103.904,-84.14
15.576,103.725,-83.995
18.739,104.448,-84.581
21.773,104.978,-85.01
27.67,104.096,-84.295
30.788,103.766,-84.028
33.768,103.805,-84.06
37.05,104.156,-84.344
40.283,104.017,-84.231
43.35,104.168,-84.354
46.624,104.031,-84.243
49.989,104.079,-84.281
53.602,104.578,-84.686
57.075,104.814,-84.877
60.374,104.31,-84.468
64.129,104.413,-84.552
67.574,104.399,-84.541
71.584,104.559,-84.67
74.991,103.998,-84.216
79.582,104.995,-85.023
83.203,104.682,-84.77
87.106,104.302,-84.462
91.478,104.351,-84.502
95.953,104.723,-84.803
98.993,103.024,-83.427
102.985,102.439,-82.954
103.785,98.609,-79.852
106.545,96.841,-78.42
-98.168,112.228,-87.682
-94.465,113.337,-88.549
-92.327,116.15,-90.746
-87.535,115.871,-90.528
-82.884,115.515,-90.25
-78.766,115.818,-90.487
-66.223,103.042,-80.505
-62.516,102.921,-80.411
-59.23,103.387,-80.775
-56.249,104.501,-81.645
-53.768,106.116,-82.907
-50.909,107.387,-83.9
-47.768,107.883,-84.288
-44.703,108.82,-85.02
-41.79,109.742,-85.74
-38.569,110.411,-86.262
-36.407,113.875,-88.969
-33.475,115.261,-90.052
-30.065,115.16,-89.972
-26.591,114.628,-89.557
-23.253,114.479,-89.441
-19.891,114.474,-89.437
-16.689,114.87,-89.747
-13.519,115.248,-90.041
-10.038,114.461,-89.427
-6.896,115.099,-89.925
-3.688,114.579,-89.519
-0.52,115.482,-90.225
2.865,114.968,-89.823
5.976,115.052,-89.888
9.295,115.112,-89.936
12.526,114.625,-89.555
15.822,115.006,-89.853
19.012,114.765,-89.664
22.36,114.689,-89.605
25.478,114.225,-89.242
28.789,114.378,-89.362
32.285,114.907,-89.775
35.657,114.692,-89.607
39.232,115.25,-90.043
42.529,114.747,-89.65
46.32,115.218,-90.018
49.572,114.666,-89.587
68.281,102.405,-80.007
71.082,100.921,-78.848
74.791,101.186,-79.055
78.192,100.548,-78.557
102.383,109.155,-85.282
98.774,100.412,-78.451
105.376,102.371,-79.981
106.085,98.529,-76.979
105.835,94.111,-73.527
-95.298,115.192,-86.803
-91.983,116.71,-87.947
-89.604,119.539,-90.079
-84.071,118.371,-89.199
-80.03,118.718,-89.46
-62.369,103.701,-78.144
-59.292,104.737,-78.925
-56.762,106.474,-80.234
-53.153,106.065,-79.926
-50.628,107.875,-81.289
-47.442,108.118,-81.472
-44.614,109.66,-82.634
-41.33,109.456,-82.481
-38.814,111.659,-84.141
-35.746,112.537,-84.803
-34.114,118.009,-88.926
-30.476,117.337,-88.42
