-25.873	28.036	0.0
-24.775	28.25	0.0
-24.868	29.522	0.0
-24.164	30.293	0.0
-23.914	31.218	0.0
-23.75	32.651	0.0
-26.33	40.909	0.0
-26.218	42.81	0.0
-26.734	45.3	0.0
-26.782	48.068	0.0
-26.897	50.652	0.0
-27.254	54.181	0.0
-27.401	57.007	0.0
-75.569	188.221	0.0
-76.685	204.254	0.0
-77.708	221.939	0.0
-78.096	240.356	0.0
-79.607	264.766	0.0
-76.039	275.94	0.0
-68.832	274.476	0.0
-61.585	271.477	0.0
-55.648	275.052	0.0
-48.06	269.549	0.0
-42.749	276.743	0.0
-36.443	278.576	0.0
-29.934	278.948	0.0
-23.352	278.272	0.0
-17.175	282.078	0.0
-10.592	281.326	0.0
-4.044	279.746	0.0
2.45	280.714	0.0
8.938	282.459	0.0
15.452	283.029	0.0
22.215	283.255	0.0
28.767	282.59	0.0
34.401	275.208	0.0
41.151	276.378	0.0
48.62	282.953	0.0
55.497	283.443	0.0
61.236	278.011	0.0
67.959	277.397	0.0
77.267	240.703	0.0
85.091	227.775	0.0
90.871	227.229	0.0
97.749	229.066	0.0
103.994	228.69	0.0
109.919	227.569	0.0
45.597	81.055	0.0
46.242	77.533	0.0
47.135	75.022	0.0
48.029	72.391	0.0
49.307	70.705	0.0
50.349	68.825	0.0
52.089	67.769	0.0
52.794	65.56	0.0
54.274	64.112	0.0
48.539	54.324	0.0
48.35	51.651	0.0
48.279	49.156	0.0
48.309	46.856	0.0
48.386	44.703	0.0
48.469	42.67	0.0
-27.537	32.006	0.559
-26.822	32.897	0.574
-26.184	33.851	0.591
-25.996	34.966	0.61
-26.067	36.645	0.64
-26.142	38.299	0.669
-26.407	40.585	0.708
-26.314	42.568	0.743
-26.704	44.991	0.785
-26.893	47.769	0.834
-26.973	50.688	0.885
-27.191	53.645	0.936
-27.413	56.825	0.992
-27.737	60.897	1.063
-75.024	186.688	3.259
-76.271	202.616	3.537
-77.852	222.12	3.877
-78.413	240.847	4.204
-79.708	264.539	4.618
-77.364	279.811	4.884
-62.008	273.647	4.777
-54.048	267.479	4.669
-48.17	270.555	4.723
-42.758	277.761	4.848
-36.901	280.844	4.902
-30.153	280.944	4.904
-23.671	281.112	4.907
-17.08	281.74	4.918
-10.393	280.065	4.889
-3.97	279.879	4.885
2.62	282.47	4.931
9.199	280.957	4.904
15.812	282.49	4.931
22.447	283.194	4.943
29.133	283.841	4.954
34.895	276.666	4.829
40.648	270.927	4.729
49.044	283.065	4.941
55.787	283.241	4.944
61.918	279.251	4.874
69.056	280.508	4.896
77.795	287.156	5.012
78.262	242.63	4.235
45.887	81.195	1.417
45.953	76.703	1.339
46.877	74.375	1.298
46.819	70.183	1.225
46.281	66.009	1.152
46.827	63.274	1.104
47.358	61.085	1.066
47.184	57.999	1.012
47.206	55.05	0.961
47.47	52.655	0.919
47.593	50.502	0.882
47.767	48.179	0.841
48.153	46.291	0.808
48.036	44.227	0.772
48.349	42.231	0.737
-27.161	32.278	1.127
-26.802	32.931	1.15
-26.169	33.91	1.184
-25.777	35.174	1.228
-26.021	36.967	1.291
-25.992	38.624	1.349
-26.252	40.667	1.42
-26.262	42.961	1.5
-26.562	45.604	1.593
-26.817	48.133	1.681
-26.994	51.106	1.785
-27.024	53.984	1.885
-27.164	57.196	1.997
-75.648	189.797	6.628
-77.039	206.612	7.215
-77.959	224.283	7.832
-78.362	242.828	8.48
-81.466	272.942	9.531
-76.921	281.67	9.836
-60.399	270.529	9.447
-53.245	267.518	9.342
-47.311	270.304	9.439
-42.206	279.109	9.747
-35.022	278.161	9.714
-28.827	281.482	9.83
-22.058	279.135	9.748
-15.689	281.542	9.832
-9.031	280.384	9.791
-2.689	281.591	9.833
4.09	282.773	9.875
10.546	281.981	9.847
17.041	280.963	9.811
23.904	284.675	9.941
30.561	283.888	9.914
36.551	277.46	9.689
43.57	280.366	9.791
50.997	284.952	9.951
57.814	284.388	9.931
63.962	281.431	9.828
70.429	279.06	9.745
86.66	227.472	7.943
92.809	227.602	7.948
99.834	229.634	8.019
105.846	228.637	7.984
112.031	227.82	7.956
46.525	85.859	2.998
45.561	79.215	2.766
45.873	75.783	2.646
45.707	71.444	2.495
45.357	66.888	2.336
45.997	64.558	2.254
46.443	62.192	2.172
46.756	59.34	2.072
46.715	56.321	1.967
46.902	54.1	1.889
47.158	51.97	1.815
47.503	49.565	1.731
47.936	47.777	1.668
48.121	45.762	1.598
48.031	43.434	1.517
48.049	41.605	1.453
-27.254	32.436	1.7
-26.619	33.437	1.752
-26.192	34.339	1.8
-26.024	35.647	1.868
-25.845	37.183	1.949
-25.966	39.153	2.052
-26.192	41.355	2.167
-26.373	43.563	2.283
-26.587	46.161	2.419
-26.656	48.869	2.561
-27.165	52.077	2.729
-27.342	55.179	2.892
-27.443	58.897	3.087
-75.154	180.771	9.474
-76.182	195.319	10.236
-77.855	213.975	11.214
-77.841	229.616	12.034
-79.552	253.164	13.268
-81.008	279.244	14.635
-65.704	273.632	14.34
-58.786	273.256	14.321
-52.044	272.126	14.262
-46.116	276.127	14.471
-40.159	280.358	14.693
-33.297	278.336	14.587
-26.763	278.361	14.588
-20.521	280.942	14.724
-13.761	279.728	14.66
-7.463	281.665	14.761
-0.85	282.91	14.827
5.74	280.207	14.685
12.293	282.945	14.829
25.844	285.141	14.944
32.204	283.641	14.865
37.47	272.717	14.293
45.785	283.67	14.866
52.538	284.379	14.904
59.472	284.366	14.903
66.232	283.666	14.866
73.17	283.818	14.874
82.382	226.995	11.896
88.681	227.914	11.944
94.685	227.575	11.927
101.4	228.609	11.981
107.561	227.911	11.944
114.117	228.258	11.962
45.494	82.544	4.326
45.628	78.28	4.102
45.423	73.571	3.856
45.521	70.083	3.673
45.333	65.947	3.456
45.821	63.344	3.32
46.362	60.955	3.195
46.394	58.115	3.046
46.495	55.519	2.91
46.934	53.268	2.792
46.942	50.74	2.659
47.413	48.817	2.558
47.851	47.01	2.464
48.024	45.139	2.366
47.997	42.804	2.243
48.373	41.235	2.161
-27.419	31.902	2.231
-26.905	32.722	2.288
-26.537	33.562	2.347
-26.179	34.5	2.412
-25.892	35.981	2.516
-25.951	37.888	2.649
-26.266	39.989	2.796
-26.427	41.96	2.934
-26.563	44.101	3.084
-26.695	46.711	3.266
-26.719	49.379	3.453
-26.903	52.494	3.671
-27.249	55.888	3.908
-27.732	59.965	4.193
-74.986	183.128	12.806
-70.44	183.955	12.863
-67.429	189.129	13.225
-78.596	236.036	16.505
-79.908	258.712	18.091
-80.075	281.47	19.682
-63.832	272.757	19.073
-57.416	273.867	19.151
-50.387	271.614	18.993
-45.169	279.07	19.515
-38.627	280.273	19.599
-32.19	281.156	19.66
-25.386	278.944	19.506
-19.011	281.123	19.658
-12.528	282.708	19.769
-5.808	279.507	19.545
0.619	283.133	19.799
7.253	282.193	19.733
13.827	282.348	19.744
20.314	282.057	19.723
27.18	284.839	19.918
33.146	279.363	19.535
39.133	274.511	19.196
47.453	284.788	19.914
54.07	284.525	19.896
61.225	285.043	19.932
67.962	284.443	19.89
75.144	285.038	19.932
83.893	228.38	15.97
89.524	227.261	15.892
95.947	228.077	15.949
102.435	228.506	15.979
108.237	227.487	15.907
114.999	227.908	15.937
44.724	79.973	5.592
44.805	76.163	5.326
44.853	71.997	5.035
44.719	67.88	4.747
44.892	64.969	4.543
45.317	62.008	4.336
45.632	59.627	4.17
45.786	56.941	3.982
46.282	54.628	3.82
46.561	52.442	3.667
46.723	50.311	3.518
47.17	48.409	3.385
47.683	46.668	3.263
47.721	44.538	3.114
47.929	42.534	2.974
-27.457	32.186	2.816
-26.933	33.041	2.891
-26.322	33.904	2.966
-25.999	35.022	3.064
-25.881	36.672	3.208
-25.894	38.446	3.364
-26.304	40.592	3.551
-26.362	42.646	3.731
-26.586	45.329	3.966
-26.871	47.892	4.19
-26.795	50.4	4.409
-27.167	53.657	4.694
-27.903	58.318	5.102
-72.429	180.71	15.81
-67.879	181.312	15.863
-65.102	186.86	16.348
-78.968	242.563	21.222
-80.1	266.446	23.311
-77.592	281.103	24.593
-70.456	280.857	24.572
-62.134	274.942	24.054
-56.223	278.793	24.391
-48.593	273.665	23.943
-42.432	276.645	24.203
-36.317	280.722	24.56
-30.022	282.336	24.701
-23.213	282.023	24.674
-16.768	283.249	24.781
-9.965	279.904	24.488
-3.542	281.278	24.609
3.007	281.658	24.642
9.581	282.135	24.684
16.227	281.958	24.668
22.938	284.394	24.881
29.404	282.4	24.707
35.472	277.164	24.249
42.374	279.324	24.438
49.766	283.878	24.836
56.996	285.446	24.973
63.919	285.748	25.0
70.838	285.356	24.965
77.996	239.578	20.96
85.606	226.397	19.807
92.652	229.167	20.05
98.173	227.634	19.915
104.472	227.384	19.894
111.035	227.576	19.91
44.609	78.099	6.833
44.542	73.985	6.473
44.598	69.822	6.109
44.047	65.361	5.718
44.711	63.061	5.517
45.066	60.499	5.293
45.437	57.87	5.063
45.726	55.598	4.864
46.145	53.262	4.66
46.343	51.161	4.476
46.754	49.189	4.303
47.082	47.417	4.148
47.468	45.466	3.978
47.755	43.45	3.801
48.097	41.835	3.66
-27.291	32.239	3.388
-26.847	33.119	3.481
-26.158	33.942	3.567
-25.881	35.265	3.707
-25.762	36.633	3.85
