-81.714	96.426	-35.096
-78.07	96.53	-35.134
-74.7	96.949	-35.287
-71.521	96.993	-35.302
-99.555	146.581	-53.351
-96.085	148.612	-54.09
-93.175	151.651	-55.197
-89.936	154.145	-56.104
-87.397	157.658	-57.383
-84.382	160.57	-58.443
-81.016	163.261	-59.422
-78.385	167.399	-60.928
-75.178	170.551	-62.075
-71.839	173.734	-63.234
-68.618	176.856	-64.37
-65.457	181.04	-65.893
-61.742	184.012	-66.975
-58.582	188.865	-68.741
-54.673	191.528	-69.71
-51.375	196.593	-71.554
-47.376	200.294	-72.901
-43.562	204.628	-74.478
-27.659	232.63	-84.67
-21.879	230.649	-83.949
-16.556	230.617	-83.938
-11.013	229.827	-83.65
-5.688	230.539	-83.909
-0.405	232.715	-84.701
5.06	229.377	-83.486
10.476	231.26	-84.172
15.822	229.721	-83.611
14.915	152.079	-55.352
18.043	149.534	-54.426
21.338	146.139	-53.19
24.323	143.8	-52.339
27.269	140.611	-51.178
31.228	144.033	-52.424
34.334	141.865	-51.635
37.924	142.436	-51.843
46.607	161.162	-58.658
52.25	166.423	-60.573
58.695	173.609	-63.188
65.538	180.294	-65.622
74.226	190.988	-69.514
78.977	190.534	-69.349
81.07	183.209	-66.683
88.047	187.479	-68.237
93.33	187.675	-68.308
98.261	186.724	-67.962
102.237	184.061	-66.993
108.402	185.435	-67.493
114.854	186.466	-67.868
131.706	194.269	-70.708
135.587	190.683	-69.403
140.423	188.341	-68.551
144.091	184.453	-67.135
81.113	97.559	-35.509
83.672	95.966	-34.929
85.809	94.254	-34.306
88.458	93.234	-33.935
90.014	90.757	-33.033
92.283	89.116	-32.435
94.278	86.917	-31.635
-80.844	96.336	-31.302
-77.846	97.143	-31.564
-74.26	96.985	-31.512
-71.733	98.113	-31.879
-98.8	146.611	-47.637
-95.896	149.377	-48.536
-92.999	152.236	-49.464
-89.892	155.029	-50.372
-87.08	158.247	-51.418
-83.983	161.188	-52.373
-81.172	164.615	-53.487
-77.7	166.956	-54.247
-75.103	171.381	-55.685
-71.541	173.699	-56.438
-68.7	177.852	-57.788
-65.067	180.517	-58.654
-61.48	183.698	-59.687
-58.186	187.568	-60.945
-54.505	190.957	-62.046
-51.053	196.107	-63.719
-47.167	199.764	-64.907
-43.641	205.147	-66.656
-21.264	133.816	-43.479
14.541	154.189	-50.099
17.56	149.48	-48.569
20.655	146.435	-47.58
23.792	144.391	-46.916
26.601	141.001	-45.814
30.362	143.127	-46.505
33.774	143.043	-46.478
37.348	143.462	-46.614
45.101	159.213	-51.731
50.789	165.052	-53.629
56.828	171.905	-55.855
63.548	178.523	-58.006
71.771	188.176	-61.142
80.079	197.277	-64.099
90.013	208.279	-67.674
98.168	214.083	-69.56
98.755	202.858	-65.913
102.958	199.795	-64.917
106.574	195.88	-63.645
65.071	111.216	-36.136
67.746	110.203	-35.807
70.459	109.017	-35.422
72.627	107.128	-34.808
74.655	104.77	-34.042
76.693	102.731	-33.379
78.732	100.675	-32.711
81.196	99.341	-32.278
82.643	96.79	-31.449
85.438	95.508	-31.032
87.658	93.766	-30.466
89.598	91.931	-29.87
91.337	89.708	-29.148
93.398	87.768	-28.517
96.015	86.183	-28.003
-80.465	97.076	-27.836
-76.94	97.097	-27.842
-73.997	97.735	-28.025
-96.518	145.109	-41.609
-95.758	150.948	-43.284
-92.385	153.045	-43.885
-89.453	155.827	-44.683
-86.764	159.155	-45.637
