0	0	0
-79	15	5
-74	16	6
-72	17	6
-72	18	7
-73	20	7
-187	68	25
-185	72	26
-188	78	28
-185	81	29
-184	85	31
-183	90	33
-183	94	34
-182	98	36
-180	102	37
-229	136	49
-238	148	54
-238	155	56
-237	161	59
-238	169	62
-265	197	72
-236	192	70
-234	199	72
-188	167	61
-232	233	85
-318	333	121
-304	333	121
-292	333	121
-278	332	121
-266	332	121
-253	331	120
-156	215	78
-149	215	78
-142	216	78
-138	220	80
-138	230	84
-136	239	87
-136	251	91
-134	262	95
-134	277	101
-124	272	99
-116	269	98
-107	266	97
-96	272	99
-87	267	97
-76	273	99
-75	295	108
-74	325	118
-67	328	119
-59	326	118
-44	279	101
-38	287	105
-36	322	117
-29	325	118
-16	251	91
-10	255	93
-4	250	91
1	310	113
7	260	95
13	267	97
56	298	109
52	142	52
51	113	41
49	91	33
49	86	31
49	81	29
48	76	28
49	74	27
49	70	25
49	66	24
49	63	23
48	59	22
48	57	21
48	54	20
47	42	15
47	40	15
47	38	14
46	36	13
46	35	13
46	33	12
46	31	11
46	30	11
46	28	10
46	27	10
46	25	9
45	24	9
45	23	8
45	22	8
45	20	7
45	19	7
46	18	7
-75	15	6
-72	16	6
-72	18	7
-73	20	7
-187	68	25
-185	71	26
-189	77	28
-185	80	29
-184	84	31
-181	88	32
-184	93	34
-183	98	36
-182	102	37
-232	143	52
-240	155	56
-239	161	59
-239	168	61
-263	194	71
-261	201	73
-235	189	69
-235	198	72
-214	188	68
-229	229	83
-322	334	122
-308	334	122
-292	332	121
-279	331	121
-267	331	120
-254	329	120
-244	332	121
-149	214	78
-143	215	78
-139	220	80
-138	230	84
-137	238	87
-136	251	91
-135	262	95
-135	277	101
-126	273	99
-117	269	98
-109	268	97
-96	272	99
-87	265	97
-76	273	99
-75	296	108
-75	325	118
-67	325	118
-60	325	118
-44	280	102
-39	287	104
-34	302	110
-29	326	118
-16	250	91
-10	253	92
-4	250	91
7	260	95
13	267	97
53	142	52
51	113	41
49	91	33
49	85	31
49	80	29
49	76	28
50	74	27
49	70	25
49	66	24
48	62	23
48	59	22
48	56	21
48	54	20
47	42	15
47	40	14
47	38	14
46	36	13
46	34	13
46	33	12
46	31	11
46	29	11
46	28	10
46	27	10
46	25	9
45	24	9
45	23	8
45	21	8
45	20	7
45	19	7
45	18	7
-79	15	5
-74	16	5
-72	17	6
-72	19	6
-186	65	21
